seq id,alignment start,alignment end,envelope start,envelope end,hmm acc,hmm name,type,hmm start,hmm end,hmm length,bit score,E-value,significance,clan,kingdom
A0A1J1KYQ0,376,481,375,481,PF13426.7,LOV,Domain,2,104,104,94.7,3.4E-27,1,CL0183,Bacteria Cyanobacteria
A0A1J1KYQ0,517,594,516,602,PF08447.12,PAS_3,Domain,2,81,89,64.4,8.9E-18,1,CL0183,Bacteria Cyanobacteria
A0A1J1KYQ0,778,923,778,923,PF01590.26,GAF,Domain,1,133,133,42.2,1.1E-10,1,CL0161,Bacteria Cyanobacteria
A0A1J1KYQ0,968,1064,968,1065,PF00512.25,HisKA,Domain,1,66,67,51.3,8.9E-14,1,CL0025,Bacteria Cyanobacteria
A0A1J1KYQ0,1113,1232,1111,1235,PF02518.26,HATPase_c,Domain,4,109,112,61.2,1.2E-16,1,CL0025,Bacteria Cyanobacteria
A0A1H7QVY5,19,118,14,119,PF08448.10,PAS_4,Domain,6,109,110,31.8,0.00000013,1,CL0183,Bacteria Proteobacteria
A0A1H7QVY5,135,235,135,236,PF08448.10,PAS_4,Domain,1,109,110,58.2,8.6E-16,1,CL0183,Bacteria Proteobacteria
A0A1H7QVY5,254,358,252,358,PF13426.7,LOV,Domain,3,104,104,89,2.1E-25,1,CL0183,Bacteria Proteobacteria
A0A1H7QVY5,371,525,370,526,PF00990.21,GGDEF,Domain,2,160,161,135.2,1.7E-39,1,CL0276,Bacteria Proteobacteria
A0A1H7QVY5,546,781,545,781,PF00563.20,EAL,Domain,2,238,238,237.7,1.3E-70,1,CL0276,Bacteria Proteobacteria
A0A1Y6FIZ3,58,153,48,153,PF13426.7,LOV,Domain,9,104,104,77.1,1E-21,1,CL0183,Bacteria Proteobacteria
A0A1Y6FIZ3,170,249,170,251,PF07536.14,HWE_HK,Domain,1,81,83,42.8,6.3E-11,1,CL0025,Bacteria Proteobacteria
A0A1G8WPH2,28,132,26,132,PF13426.7,LOV,Domain,3,104,104,67.6,9.7E-19,1,CL0183,Bacteria Firmicutes
A0A1H2PXH2,25,130,24,130,PF13426.7,LOV,Domain,2,104,104,75,4.8E-21,1,CL0183,Bacteria Proteobacteria
A0A1H6WU02,16,121,15,121,PF13426.7,LOV,Domain,2,104,104,81.5,4.3E-23,1,CL0183,Bacteria Proteobacteria
A0A219A467,16,121,15,121,PF13426.7,LOV,Domain,2,104,104,68.6,4.5E-19,1,CL0183,Bacteria Proteobacteria
A0A1G3JNX5,22,110,14,113,PF13426.7,LOV,Domain,9,97,104,64.1,1.2E-17,1,CL0183,Bacteria Proteobacteria
A0A1G3JNX5,135,190,134,190,PF00196.19,GerE,Domain,2,57,57,53.4,1.4E-14,1,CL0123,Bacteria Proteobacteria
A0A1I0YHG3,45,140,34,140,PF13426.7,LOV,Domain,9,104,104,68.9,3.6E-19,1,CL0183,Bacteria Actinobacteria
A0A1I0YHG3,234,326,161,327,PF01590.26,GAF,Domain,42,132,133,26.5,0.0000078,1,CL0161,Bacteria Actinobacteria
A0A1I0YHG3,384,571,383,572,PF07228.12,SpoIIE,Family,2,192,193,126,1.6E-36,1,CL0238,Bacteria Actinobacteria
A0A1M5WCI0,29,130,27,133,PF13426.7,LOV,Domain,3,101,104,67.3,1.1E-18,1,CL0183,Bacteria Proteobacteria
A0A1T2YFN0,35,131,27,132,PF13426.7,LOV,Domain,7,103,104,73.6,1.3E-20,1,CL0183,Bacteria Proteobacteria
A0A1T2YFN0,148,216,148,217,PF00512.25,HisKA,Domain,1,65,67,27,0.0000034,1,CL0025,Bacteria Proteobacteria
A0A1T2YFN0,263,381,257,382,PF02518.26,HATPase_c,Domain,7,111,112,64.3,1.3E-17,1,CL0025,Bacteria Proteobacteria
A0A1T2YFN0,403,513,403,514,PF00072.24,Response_reg,Domain,1,111,112,66.4,2.3E-18,1,CL0304,Bacteria Proteobacteria
A0A1H7GTW0,493,635,490,635,PF13185.6,GAF_2,Domain,4,138,138,55.6,6.7E-15,1,CL0161,Bacteria Proteobacteria
A0A1H7GTW0,658,762,655,762,PF08448.10,PAS_4,Domain,5,110,110,44.4,1.6E-11,1,CL0183,Bacteria Proteobacteria
A0A1H7GTW0,780,884,778,884,PF13426.7,LOV,Domain,3,104,104,89.8,1.2E-25,1,CL0183,Bacteria Proteobacteria
A0A1H7GTW0,896,1052,896,1053,PF00990.21,GGDEF,Domain,1,160,161,177.4,1.7E-52,1,CL0276,Bacteria Proteobacteria
A0A1H7GTW0,1073,1307,1072,1307,PF00563.20,EAL,Domain,2,238,238,247.3,1.5E-73,1,CL0276,Bacteria Proteobacteria
A0A1E3LXS2,22,116,12,117,PF13426.7,LOV,Domain,9,103,104,64.2,1E-17,1,CL0183,Bacteria Proteobacteria
A0A1E3LXS2,130,185,129,185,PF00196.19,GerE,Domain,2,57,57,58.1,4.7E-16,1,CL0123,Bacteria Proteobacteria
A0A1U7PNN5,33,125,24,126,PF13426.7,LOV,Domain,9,103,104,72.4,3E-20,1,CL0183,Bacteria Firmicutes
A0A1H8TPN1,48,142,39,143,PF13426.7,LOV,Domain,9,103,104,69.9,1.8E-19,1,CL0183,Bacteria Proteobacteria
A0A1H8TPN1,223,285,213,286,PF08447.12,PAS_3,Domain,26,88,89,42.4,6.2E-11,1,CL0183,Bacteria Proteobacteria
A0A1H8TPN1,452,516,450,517,PF00512.25,HisKA,Domain,3,65,67,34.6,0.000000014,1,CL0025,Bacteria Proteobacteria
A0A1H8TPN1,560,680,559,682,PF02518.26,HATPase_c,Domain,2,110,112,66.2,3.4E-18,1,CL0025,Bacteria Proteobacteria
A0A1H8TPN1,704,814,704,815,PF00072.24,Response_reg,Domain,1,111,112,57,2E-15,1,CL0304,Bacteria Proteobacteria
A0A1X0T0C5,31,133,27,133,PF13426.7,LOV,Domain,5,104,104,64.8,7E-18,1,CL0183,Bacteria Proteobacteria
A0A1X0T0C5,155,227,155,230,PF07568.12,HisKA_2,Domain,1,72,76,40.3,2.5E-10,1,CL0025,Bacteria Proteobacteria
A0A1X0T0C5,245,314,225,413,PF13581.6,HATPase_c_2,Domain,22,89,125,27.9,0.0000018,1,CL0025,Bacteria Proteobacteria
A0A1G8F377,16,120,15,121,PF13426.7,LOV,Domain,2,103,104,76.2,1.9E-21,1,CL0183,Bacteria Proteobacteria
A0A1H4UWP3,16,121,15,122,PF13426.7,LOV,Domain,2,103,104,77.4,8.2E-22,1,CL0183,Bacteria Proteobacteria
A0A1Q9AT68,46,141,36,142,PF13426.7,LOV,Domain,8,103,104,65.3,4.9E-18,1,CL0183,Bacteria Proteobacteria
A0A1Q9AT68,181,253,181,256,PF07568.12,HisKA_2,Domain,1,73,76,66.6,1.5E-18,1,CL0025,Bacteria Proteobacteria
A0A1W9NLT6,2,157,1,158,PF00497.20,SBP_bac_3,Domain,63,224,225,87.3,9.9E-25,1,CL0177,Bacteria Proteobacteria
A0A1W9NLT6,229,334,228,334,PF13426.7,LOV,Domain,2,104,104,86.3,1.5E-24,1,CL0183,Bacteria Proteobacteria
A0A1M6MIG7,225,284,225,293,PF13188.7,PAS_8,Domain,1,57,67,32,0.000000087,1,CL0183,Bacteria Proteobacteria
A0A1M6MIG7,359,469,358,469,PF08448.10,PAS_4,Domain,2,110,110,53.8,1.9E-14,1,CL0183,Bacteria Proteobacteria
A0A1M6MIG7,487,591,485,591,PF13426.7,LOV,Domain,3,104,104,75.4,3.6E-21,1,CL0183,Bacteria Proteobacteria
A0A1M6MIG7,603,760,603,760,PF00990.21,GGDEF,Domain,1,161,161,167.5,2E-49,1,CL0276,Bacteria Proteobacteria
A0A1M6MIG7,780,1015,779,1015,PF00563.20,EAL,Domain,2,238,238,258.4,5.9E-77,1,CL0276,Bacteria Proteobacteria
A0A1V3FEC5,38,141,36,142,PF13426.7,LOV,Domain,3,103,104,70,1.7E-19,1,CL0183,Bacteria Proteobacteria
A0A1V3FEC5,181,254,181,256,PF07568.12,HisKA_2,Domain,1,74,76,75.2,3.2E-21,1,CL0025,Bacteria Proteobacteria
A0A1V3FEC5,271,330,266,363,PF13581.6,HATPase_c_2,Domain,23,82,125,30,0.00000042,1,CL0025,Bacteria Proteobacteria
A0A1H8GGZ3,50,146,42,147,PF13426.7,LOV,Domain,7,103,104,72.3,3.1E-20,1,CL0183,Bacteria Proteobacteria
A0A1H8GGZ3,165,232,163,233,PF00512.25,HisKA,Domain,3,65,67,30.1,0.00000037,1,CL0025,Bacteria Proteobacteria
A0A1H8GGZ3,276,394,275,397,PF02518.26,HATPase_c,Domain,2,109,112,63,3.4E-17,1,CL0025,Bacteria Proteobacteria
A0A1H8GGZ3,420,531,420,532,PF00072.24,Response_reg,Domain,1,111,112,56.5,2.7E-15,1,CL0304,Bacteria Proteobacteria
A0A1J1JUD8,67,182,30,186,PF01590.26,GAF,Domain,12,129,133,29.3,0.0000011,1,CL0161,Bacteria Cyanobacteria
A0A1J1JUD8,234,356,230,356,PF13426.7,PAS_9,Domain,4,104,104,39.8,4.2E-10,1,CL0183,Bacteria Cyanobacteria
A0A1J1JUD8,375,481,375,481,PF13426.7,LOV,Domain,1,104,104,98.9,1.7E-28,1,CL0183,Bacteria Cyanobacteria
A0A1J1JUD8,517,600,516,603,PF08447.12,PAS_3,Domain,2,86,89,64.8,6.3E-18,1,CL0183,Bacteria Cyanobacteria
A0A1J1JUD8,778,923,778,923,PF01590.26,GAF,Domain,1,133,133,38.2,1.9E-09,1,CL0161,Bacteria Cyanobacteria
A0A1J1JUD8,968,1064,968,1065,PF00512.25,HisKA,Domain,1,66,67,48,9.1E-13,1,CL0025,Bacteria Cyanobacteria
A0A1J1JUD8,1113,1232,1111,1235,PF02518.26,HATPase_c,Domain,4,109,112,64.8,9.1E-18,1,CL0025,Bacteria Cyanobacteria
A0A1X7GQI6,16,120,15,121,PF13426.7,LOV,Domain,2,103,104,68.2,6.3E-19,1,CL0183,Bacteria Proteobacteria
A0A1H7I3G7,25,129,24,130,PF13426.7,LOV,Domain,2,103,104,77.9,5.8E-22,1,CL0183,Bacteria Proteobacteria
A0A1H2L436,16,121,15,122,PF13426.7,LOV,Domain,2,103,104,79.4,2E-22,1,CL0183,Bacteria Proteobacteria
A0A1W2CMP7,56,159,54,160,PF13426.7,LOV,Domain,3,103,104,68.4,5.5E-19,1,CL0183,Bacteria Proteobacteria
A0A1W2CMP7,177,256,177,258,PF07536.14,HWE_HK,Domain,1,81,83,43.7,3.4E-11,1,CL0025,Bacteria Proteobacteria
A0A1V4LPK2,16,121,15,121,PF13426.7,LOV,Domain,2,104,104,83,1.5E-23,1,CL0183,Bacteria Proteobacteria
A0A1K1YPE3,16,121,15,121,PF13426.7,LOV,Domain,2,104,104,77.5,7.7E-22,1,CL0183,Bacteria Proteobacteria
A0A1G6KUR2,16,121,15,121,PF13426.7,LOV,Domain,2,104,104,74.6,6.3E-21,1,CL0183,Bacteria Proteobacteria
A0A1G7NB67,46,77,45,94,PF13188.7,PAS_8,Domain,6,40,67,18,0.0022,1,CL0183,Bacteria Actinobacteria
A0A1G7NB67,205,300,194,300,PF13426.7,LOV,Domain,9,104,104,69.1,3.2E-19,1,CL0183,Bacteria Actinobacteria
A0A1G7NB67,347,495,344,495,PF01590.26,GAF,Domain,4,133,133,39.4,8.2E-10,1,CL0161,Bacteria Actinobacteria
A0A1G7NB67,551,750,551,751,PF07228.12,SpoIIE,Family,1,192,193,105.9,2.4E-30,1,CL0238,Bacteria Actinobacteria
A0A1I2J470,65,159,54,160,PF13426.7,LOV,Domain,9,103,104,70.6,1.1E-19,1,CL0183,Bacteria Proteobacteria
A0A1I2J470,219,282,207,283,PF08447.12,PAS_3,Domain,25,88,89,45.2,8.7E-12,1,CL0183,Bacteria Proteobacteria
A0A1I2J470,322,430,321,432,PF08448.10,PAS_4,Domain,2,108,110,56.9,2.2E-15,1,CL0183,Bacteria Proteobacteria
A0A1I2J470,454,518,452,520,PF00512.25,HisKA,Domain,3,65,67,31.6,0.00000013,1,CL0025,Bacteria Proteobacteria
A0A1I2J470,561,680,560,682,PF02518.26,HATPase_c,Domain,2,110,112,70.2,2E-19,1,CL0025,Bacteria Proteobacteria
A0A1I2J470,706,817,706,818,PF00072.24,Response_reg,Domain,1,111,112,63.7,1.5E-17,1,CL0304,Bacteria Proteobacteria
A0A1C3GNP9,16,120,15,121,PF13426.7,LOV,Domain,2,103,104,67.6,9.2E-19,1,CL0183,Bacteria Proteobacteria
A0A1I6I7P1,20,125,19,125,PF13426.7,LOV,Domain,2,104,104,76.2,2E-21,1,CL0183,Bacteria Proteobacteria
A0A1H7AAV7,100,194,90,195,PF13426.7,LOV,Domain,9,103,104,63.7,1.5E-17,1,CL0183,Bacteria Proteobacteria
A0A1H7AAV7,213,273,211,275,PF00512.25,HisKA,Domain,3,64,67,36.7,3.1E-09,1,CL0025,Bacteria Proteobacteria
A0A1H7AAV7,318,436,317,438,PF02518.26,HATPase_c,Domain,2,110,112,57.9,1.3E-15,1,CL0025,Bacteria Proteobacteria
A0A1H7AAV7,465,577,465,578,PF00072.24,Response_reg,Domain,1,111,112,68.7,4.3E-19,1,CL0304,Bacteria Proteobacteria
A0A1V8M3Y3,26,130,24,130,PF13426.7,LOV,Domain,3,104,104,78.9,2.8E-22,1,CL0183,Bacteria Proteobacteria
A0A1P8S906,34,136,31,137,PF13426.7,LOV,Domain,4,103,104,76.2,1.9E-21,1,CL0183,Bacteria Proteobacteria
A0A1P8S906,184,259,183,266,PF08447.12,PAS_3,Domain,2,79,89,54.2,1.3E-14,1,CL0183,Bacteria Proteobacteria
A0A1P8S906,285,367,285,367,PF07536.14,HWE_HK,Domain,1,83,83,99.4,1.4E-28,1,CL0025,Bacteria Proteobacteria
A0A1G8FTU8,11,120,10,123,PF00072.24,Response_reg,Domain,2,109,112,53.9,1.7E-14,1,CL0304,Bacteria Proteobacteria
A0A1G8FTU8,141,190,141,209,PF13188.7,PAS_8,Domain,1,47,67,34.5,0.000000014,1,CL0183,Bacteria Proteobacteria
A0A1G8FTU8,269,323,267,335,PF13188.7,PAS_8,Domain,3,57,67,24.1,0.000026,1,CL0183,Bacteria Proteobacteria
A0A1G8FTU8,389,485,380,485,PF13426.7,LOV,Domain,8,104,104,71.2,7.2E-20,1,CL0183,Bacteria Proteobacteria
A0A1G8FTU8,497,654,497,654,PF00990.21,GGDEF,Domain,1,161,161,165.1,1.1E-48,1,CL0276,Bacteria Proteobacteria
A0A1G8FTU8,674,909,673,909,PF00563.20,EAL,Domain,2,238,238,254.1,1.2E-75,1,CL0276,Bacteria Proteobacteria
A0A1G8FTU8,943,1052,942,1053,PF00072.24,Response_reg,Domain,2,111,112,72.8,2.3E-20,1,CL0304,Bacteria Proteobacteria
A0A1T5ALF5,22,110,12,116,PF13426.7,LOV,Domain,9,97,104,47.8,1.4E-12,1,CL0183,Bacteria Proteobacteria
A0A1T5ALF5,134,189,133,189,PF00196.19,GerE,Domain,2,57,57,54.3,7E-15,1,CL0123,Bacteria Proteobacteria
A0A1E4VHB9,16,121,15,121,PF13426.7,LOV,Domain,2,104,104,65.8,3.5E-18,1,CL0183,Bacteria Proteobacteria
A0A1P8R197,21,126,20,126,PF13426.7,LOV,Domain,2,104,104,79.7,1.6E-22,1,CL0183,Bacteria Proteobacteria
A0A1Y6BWY6,7,118,7,119,PF00072.24,Response_reg,Domain,1,111,112,89.1,2.1E-25,1,CL0304,Bacteria Proteobacteria
A0A1Y6BWY6,200,335,200,336,PF13185.6,GAF_2,Domain,1,137,138,45.3,9.9E-12,1,CL0161,Bacteria Proteobacteria
A0A1Y6BWY6,376,485,374,485,PF00989.25,PAS,Domain,3,113,113,26.7,0.0000044,1,CL0183,Bacteria Proteobacteria
A0A1Y6BWY6,516,612,506,612,PF13426.7,LOV,Domain,8,104,104,77.1,1E-21,1,CL0183,Bacteria Proteobacteria
A0A1Y6BWY6,624,780,624,781,PF00990.21,GGDEF,Domain,1,160,161,153.7,3.5E-45,1,CL0276,Bacteria Proteobacteria
A0A1Y6BWY6,801,1035,800,1035,PF00563.20,EAL,Domain,2,238,238,241.9,6.2E-72,1,CL0276,Bacteria Proteobacteria
A0A1H7B576,29,121,20,122,PF13426.7,LOV,Domain,9,103,104,78.6,3.6E-22,1,CL0183,Bacteria Firmicutes
A0A1H1XBK5,42,138,34,139,PF13426.7,LOV,Domain,7,103,104,64.5,8.8E-18,1,CL0183,Bacteria Proteobacteria
A0A1H1XBK5,266,387,264,389,PF02518.26,HATPase_c,Domain,3,110,112,63.7,2E-17,1,CL0025,Bacteria Proteobacteria
A0A1H1XBK5,410,520,410,521,PF00072.24,Response_reg,Domain,1,111,112,71.4,6.5E-20,1,CL0304,Bacteria Proteobacteria
A0A1V4LMK2,16,121,15,122,PF13426.7,LOV,Domain,2,103,104,72.6,2.6E-20,1,CL0183,Bacteria Proteobacteria
A0A1Q8EVZ9,16,121,15,121,PF13426.7,LOV,Domain,2,104,104,80,1.3E-22,1,CL0183,Bacteria Proteobacteria
A0A1G9WXU2,72,174,69,174,PF13426.7,LOV,Domain,5,104,104,69.9,1.8E-19,1,CL0183,Bacteria Proteobacteria
A0A1G9WXU2,190,299,187,300,PF00989.25,PAS,Domain,4,112,113,40.6,2.2E-10,1,CL0183,Bacteria Proteobacteria
A0A1G9WXU2,321,430,321,431,PF08448.10,PAS_4,Domain,1,109,110,36.7,0.000000004,1,CL0183,Bacteria Proteobacteria
A0A1G9WXU2,469,556,468,557,PF08448.10,PAS_4,Domain,14,109,110,33.2,0.000000049,1,CL0183,Bacteria Proteobacteria
A0A1G9WXU2,600,717,575,717,PF13185.6,GAF_2,Domain,22,138,138,39.6,6E-10,1,CL0161,Bacteria Proteobacteria
A0A1G9WXU2,731,810,731,810,PF07536.14,HWE_HK,Domain,1,83,83,77.5,9.5E-22,1,CL0025,Bacteria Proteobacteria
A0A1W6RGV8,60,155,51,156,PF13426.7,LOV,Domain,8,103,104,71.8,4.5E-20,1,CL0183,Bacteria Proteobacteria
A0A1W6RGV8,211,299,209,299,PF08447.12,PAS_3,Domain,3,89,89,48.8,6.3E-13,1,CL0183,Bacteria Proteobacteria
A0A1W6RGV8,310,370,310,383,PF13188.7,PAS_8,Domain,1,57,67,12,0.16,1,CL0183,Bacteria Proteobacteria
A0A1W6RGV8,462,546,459,546,PF08447.12,PAS_3,Domain,4,89,89,74.2,7.8E-21,1,CL0183,Bacteria Proteobacteria
A0A1W6RGV8,591,662,590,665,PF08447.12,PAS_3,Domain,2,75,89,55.7,4.4E-15,1,CL0183,Bacteria Proteobacteria
A0A1W6RGV8,700,764,698,766,PF00512.25,HisKA,Domain,3,65,67,31.6,0.00000012,1,CL0025,Bacteria Proteobacteria
A0A1W6RGV8,808,927,807,929,PF02518.26,HATPase_c,Domain,2,110,112,57.8,1.4E-15,1,CL0025,Bacteria Proteobacteria
A0A1W6RGV8,953,1064,953,1065,PF00072.24,Response_reg,Domain,1,111,112,61.8,6.1E-17,1,CL0304,Bacteria Proteobacteria
A0A1I1Y8W6,50,144,40,145,PF13426.7,LOV,Domain,9,103,104,77.1,1E-21,1,CL0183,Bacteria Proteobacteria
A0A1I1Y8W6,161,229,161,231,PF00512.25,HisKA,Domain,1,65,67,31.3,0.00000015,1,CL0025,Bacteria Proteobacteria
A0A1I1Y8W6,275,393,272,394,PF02518.26,HATPase_c,Domain,4,111,112,69.7,2.8E-19,1,CL0025,Bacteria Proteobacteria
A0A1I1Y8W6,416,527,416,528,PF00072.24,Response_reg,Domain,1,111,112,61,1.1E-16,1,CL0304,Bacteria Proteobacteria
A0A1Q9XJX3,41,140,36,141,PF13426.7,LOV,Domain,6,103,104,79.2,2.3E-22,1,CL0183,Bacteria Proteobacteria
A0A1Q9XJX3,157,225,157,226,PF00512.25,HisKA,Domain,1,65,67,35.8,6.2E-09,1,CL0025,Bacteria Proteobacteria
A0A1Q9XJX3,271,391,267,392,PF02518.26,HATPase_c,Domain,5,111,112,58,1.2E-15,1,CL0025,Bacteria Proteobacteria
A0A1Q9XJX3,413,523,413,524,PF00072.24,Response_reg,Domain,1,111,112,61.4,8.4E-17,1,CL0304,Bacteria Proteobacteria
A0A1H8DS56,25,115,14,118,PF13426.7,LOV,Domain,9,99,104,58.7,5.7E-16,1,CL0183,Bacteria Proteobacteria
A0A1H8DS56,139,211,139,214,PF07568.12,HisKA_2,Domain,1,72,76,44.9,9E-12,1,CL0025,Bacteria Proteobacteria
A0A1H8DS56,238,358,234,361,PF02518.26,HATPase_c,Domain,5,108,112,45.1,1.2E-11,1,CL0025,Bacteria Proteobacteria
A0A1G6WDI8,177,271,169,272,PF13426.7,LOV,Domain,9,103,104,55.4,5.8E-15,1,CL0183,Bacteria Actinobacteria
A0A1G6WDI8,522,718,518,720,PF07228.12,SpoIIE,Family,5,191,193,118,4.6E-34,1,CL0238,Bacteria Actinobacteria
A0A1J1J9A4,58,139,50,144,PF13426.7,PAS_9,Domain,9,93,104,22.9,0.000077,1,CL0183,Bacteria Cyanobacteria
A0A1J1J9A4,195,356,195,356,PF01590.26,GAF,Domain,1,133,133,37,4.5E-09,1,CL0161,Bacteria Cyanobacteria
A0A1J1J9A4,377,482,376,482,PF13426.7,LOV,Domain,2,104,104,83.3,1.2E-23,1,CL0183,Bacteria Cyanobacteria
A0A1J1J9A4,516,654,515,655,PF13185.6,GAF_2,Domain,2,137,138,39.7,5.5E-10,1,CL0161,Bacteria Cyanobacteria
A0A1J1J9A4,687,787,685,787,PF13426.7,PAS_9,Domain,3,104,104,40.8,2.1E-10,1,CL0183,Bacteria Cyanobacteria
A0A1J1J9A4,799,971,799,972,PF00990.21,GGDEF,Domain,1,160,161,145.6,1E-42,1,CL0276,Bacteria Cyanobacteria
A0A1J1J9A4,1042,1114,1037,1128,PF00563.20,EAL,Domain,11,83,238,74.9,6.5E-21,1,CL0276,Bacteria Cyanobacteria
A0A1J1J9A4,1143,1301,1132,1301,PF00563.20,EAL,Domain,87,238,238,139.7,1.1E-40,1,CL0276,Bacteria Cyanobacteria
A0A1G3DRB1,16,121,15,121,PF13426.7,LOV,Domain,2,104,104,76.7,1.4E-21,1,CL0183,Bacteria Proteobacteria
A0A1F8UB09,8,56,1,56,PF01590.26,GAF,Domain,87,133,133,24.4,0.000037,1,CL0161,Bacteria Proteobacteria
A0A1F8UB09,91,199,91,199,PF13426.7,PAS_9,Domain,1,104,104,20.7,0.00038,1,CL0183,Bacteria Proteobacteria
A0A1F8UB09,221,324,218,324,PF13426.7,LOV,Domain,4,104,104,79.6,1.8E-22,1,CL0183,Bacteria Proteobacteria
A0A1F8UB09,336,493,336,493,PF00990.21,GGDEF,Domain,1,161,161,170.7,2.1E-50,1,CL0276,Bacteria Proteobacteria
A0A1F8UB09,513,746,512,746,PF00563.20,EAL,Domain,2,238,238,239,4.8E-71,1,CL0276,Bacteria Proteobacteria
A0A1F8UB09,777,883,776,887,PF00072.24,Response_reg,Domain,2,108,112,68.6,4.7E-19,1,CL0304,Bacteria Proteobacteria
A0A1K1TQX7,16,121,15,122,PF13426.7,LOV,Domain,2,103,104,78.5,3.8E-22,1,CL0183,Bacteria Proteobacteria
A0A212BMM0,520,587,518,595,PF08447.12,PAS_3,Domain,3,72,89,37.5,2.1E-09,1,CL0183,Bacteria Proteobacteria
A0A212BMM0,627,771,626,771,PF13185.6,GAF_2,Domain,2,138,138,52.8,5.1E-14,1,CL0161,Bacteria Proteobacteria
A0A212BMM0,794,898,792,898,PF08448.10,PAS_4,Domain,5,110,110,51.3,1.2E-13,1,CL0183,Bacteria Proteobacteria
A0A212BMM0,934,1060,932,1060,PF01590.26,GAF,Domain,3,133,133,26.6,0.0000076,1,CL0161,Bacteria Proteobacteria
A0A212BMM0,1088,1182,1087,1183,PF08448.10,PAS_4,Domain,2,109,110,34.9,0.000000014,1,CL0183,Bacteria Proteobacteria
A0A212BMM0,1208,1305,1200,1305,PF13426.7,LOV,Domain,7,104,104,77.7,6.7E-22,1,CL0183,Bacteria Proteobacteria
A0A212BMM0,1317,1473,1317,1474,PF00990.21,GGDEF,Domain,1,160,161,170.3,2.6E-50,1,CL0276,Bacteria Proteobacteria
A0A212BMM0,1494,1729,1493,1729,PF00563.20,EAL,Domain,2,238,238,246.7,2.3E-73,1,CL0276,Bacteria Proteobacteria
A0A212BMM0,1763,1872,1762,1873,PF00072.24,Response_reg,Domain,2,111,112,75.3,4E-21,1,CL0304,Bacteria Proteobacteria
A0A1G5KRA9,28,125,20,125,PF13426.7,LOV,Domain,7,104,104,77.7,6.6E-22,1,CL0183,Bacteria Firmicutes
A0A1G5KRA9,149,211,147,211,PF00512.25,HisKA,Domain,4,67,67,56.4,2.3E-15,1,CL0025,Bacteria Firmicutes
A0A1G5KRA9,258,372,258,374,PF02518.26,HATPase_c,Domain,1,110,112,106.8,8.6E-31,1,CL0025,Bacteria Firmicutes
A0A1F8IFI5,50,145,40,145,PF13426.7,LOV,Domain,8,103,104,76.8,1.3E-21,1,CL0183,Bacteria Proteobacteria
A0A1F8IFI5,201,285,199,286,PF08447.12,PAS_3,Domain,3,88,89,54.6,9.9E-15,1,CL0183,Bacteria Proteobacteria
A0A1F8IFI5,497,561,495,563,PF00512.25,HisKA,Domain,3,65,67,31.2,0.00000016,1,CL0025,Bacteria Proteobacteria
A0A1F8IFI5,605,724,604,726,PF02518.26,HATPase_c,Domain,2,110,112,62.6,4.5E-17,1,CL0025,Bacteria Proteobacteria
A0A1F8IFI5,750,861,750,862,PF00072.24,Response_reg,Domain,1,111,112,60,2.3E-16,1,CL0304,Bacteria Proteobacteria
A0A1Q7ITV3,6,116,6,117,PF00072.24,Response_reg,Domain,1,111,112,48.6,7.4E-13,1,CL0304,Bacteria Proteobacteria
A0A1Q7ITV3,152,254,147,254,PF13426.7,LOV,Domain,6,104,104,67.2,1.2E-18,1,CL0183,Bacteria Proteobacteria
A0A1Q7ITV3,266,423,266,423,PF00990.21,GGDEF,Domain,1,161,161,165,1.1E-48,1,CL0276,Bacteria Proteobacteria
A0A1Q7ITV3,445,678,442,678,PF00563.20,EAL,Domain,4,238,238,250.6,1.5E-74,1,CL0276,Bacteria Proteobacteria
A0A1I2ANJ2,25,129,23,129,PF13426.7,LOV,Domain,3,104,104,78.1,5.2E-22,1,CL0183,Bacteria Bacteroidetes
A0A1I2ANJ2,160,209,160,226,PF13188.7,PAS_8,Domain,1,49,67,20.7,0.00031,1,CL0183,Bacteria Bacteroidetes
A0A1I2ANJ2,283,350,282,350,PF00512.25,HisKA,Domain,2,67,67,47.9,1E-12,1,CL0025,Bacteria Bacteroidetes
A0A1I2ANJ2,393,502,393,504,PF02518.26,HATPase_c,Domain,1,110,112,89.4,2.1E-25,1,CL0025,Bacteria Bacteroidetes
A0A1J0H069,29,124,19,124,PF13426.7,LOV,Domain,8,103,104,77.6,7.1E-22,1,CL0183,Bacteria Firmicutes
A0A1E3GX90,12,187,12,187,PF01339.17,CheB_methylest,Domain,1,170,170,163.1,4.7E-48,1,No_clan,Bacteria Proteobacteria
A0A1E3GX90,210,260,208,260,PF03705.15,CheR_N,Domain,3,53,53,33.4,0.000000027,1,No_clan,Bacteria Proteobacteria
A0A1E3GX90,274,453,273,462,PF01739.18,CheR,Domain,2,184,195,182.1,7.7E-54,1,CL0063,Bacteria Proteobacteria
A0A1E3GX90,715,816,715,818,PF13596.6,PAS_10,Domain,1,104,106,44.4,2.1E-11,1,CL0183,Bacteria Proteobacteria
A0A1E3GX90,847,950,845,950,PF13426.7,LOV,Domain,3,104,104,74.2,8.1E-21,1,CL0183,Bacteria Proteobacteria
A0A1E3GX90,971,1070,969,1072,PF13426.7,PAS_9,Domain,3,102,104,27,0.0000042,1,CL0183,Bacteria Proteobacteria
