seq id,alignment start,alignment end,envelope start,envelope end,hmm acc,hmm name,type,hmm start,hmm end,hmm length,bit score,E-value,significance,clan,kingdom
A0A1L7SJR1,361,468,352,469,PF13426.7,LOV,Domain,7,103,104,64.2,1.1E-17,1,CL0183,Eukaryota Fungi
A0A1L7SJR1,561,636,560,644,PF08447.12,PAS_3,Domain,2,81,89,44.9,1E-11,1,CL0183,Eukaryota Fungi
A0A1L7SJR1,879,912,879,914,PF00320.27,GATA,Domain,1,34,36,53.9,9.7E-15,1,CL0167,Eukaryota Fungi
A0A1L9S8A0,60,173,57,174,PF13426.7,LOV,Domain,4,103,104,70.4,1.3E-19,1,CL0183,Eukaryota Fungi
A0A1L9S8A0,264,338,263,347,PF08447.12,PAS_3,Domain,2,78,89,42.6,5.6E-11,1,CL0183,Eukaryota Fungi
A0A1L9S8A0,378,439,373,466,PF13426.7,PAS_9,Domain,9,71,104,19.9,0.00065,1,CL0183,Eukaryota Fungi
A0A1L9S8A0,572,604,572,606,PF00320.27,GATA,Domain,1,33,36,50.3,1.3E-13,1,CL0167,Eukaryota Fungi
A0A1L7VCI9,360,467,351,468,PF13426.7,LOV,Domain,7,103,104,64.2,1E-17,1,CL0183,Eukaryota Fungi
A0A1L7VCI9,560,635,559,643,PF08447.12,PAS_3,Domain,2,81,89,44.9,1E-11,1,CL0183,Eukaryota Fungi
A0A1L7VCI9,878,911,878,913,PF00320.27,GATA,Domain,1,34,36,53.9,9.7E-15,1,CL0167,Eukaryota Fungi
A0A1S1W2K9,215,312,206,312,PF13426.7,LOV,Domain,7,104,104,51.6,9E-14,1,CL0183,Eukaryota Fungi
A0A1X0R1P1,65,169,53,170,PF13426.7,LOV,Domain,10,103,104,61.7,6.7E-17,1,CL0183,Eukaryota Fungi
A0A1X0R1P1,269,350,268,354,PF08447.12,PAS_3,Domain,2,83,89,49.8,3E-13,1,CL0183,Eukaryota Fungi
A0A1X0R1P1,563,594,563,596,PF00320.27,GATA,Domain,1,32,36,54.7,5.4E-15,1,CL0167,Eukaryota Fungi
A0A1Y2X701,356,468,352,469,PF13426.7,LOV,Domain,5,103,104,61.9,5.5E-17,1,CL0183,Eukaryota Fungi
A0A1Y2X701,561,636,560,644,PF08447.12,PAS_3,Domain,2,81,89,46.8,2.8E-12,1,CL0183,Eukaryota Fungi
A0A1Y2X701,675,733,669,748,PF13426.7,PAS_9,Domain,9,66,104,10,0.77,1,CL0183,Eukaryota Fungi
A0A1Y2X701,895,928,895,929,PF00320.27,GATA,Domain,1,34,36,54,8.7E-15,1,CL0167,Eukaryota Fungi
A0A1F5LMS5,279,387,271,388,PF13426.7,LOV,Domain,6,103,104,66.8,1.7E-18,1,CL0183,Eukaryota Fungi
A0A1F5LMS5,478,555,477,561,PF08447.12,PAS_3,Domain,2,82,89,45.6,6.3E-12,1,CL0183,Eukaryota Fungi
A0A1F5LMS5,833,865,833,867,PF00320.27,GATA,Domain,1,33,36,48.6,4.5E-13,1,CL0167,Eukaryota Fungi
A0A1D9QH91,362,470,353,472,PF13426.7,LOV,Domain,7,102,104,56.5,2.7E-15,1,CL0183,Eukaryota Fungi
A0A1D9QH91,563,638,562,647,PF08447.12,PAS_3,Domain,2,81,89,44.2,1.7E-11,1,CL0183,Eukaryota Fungi
A0A1D9QH91,914,946,914,949,PF00320.27,GATA,Domain,1,33,36,54.2,8E-15,1,CL0167,Eukaryota Fungi
A0A1E1JW99,383,478,374,479,PF13426.7,LOV,Domain,8,103,104,51.9,7.1E-14,1,CL0183,Eukaryota Fungi
A0A1L7VKU0,302,395,291,396,PF13426.7,LOV,Domain,11,103,104,48.4,8.8E-13,1,CL0183,Eukaryota Fungi
A0A1L9TQJ0,237,347,234,349,PF13426.7,LOV,Domain,4,102,104,69.5,2.3E-19,1,CL0183,Eukaryota Fungi
A0A1L9TQJ0,438,515,437,520,PF08447.12,PAS_3,Domain,2,82,89,39,7.1E-10,1,CL0183,Eukaryota Fungi
A0A1L9TQJ0,552,628,548,643,PF13426.7,PAS_9,Domain,10,84,104,15.5,0.016,1,CL0183,Eukaryota Fungi
A0A1L9TQJ0,787,819,787,822,PF00320.27,GATA,Domain,1,33,36,51.2,6.6E-14,1,CL0167,Eukaryota Fungi
A0A1E1KGV0,77,166,66,172,PF13426.7,LOV,Domain,9,98,104,50.3,2.2E-13,1,CL0183,Eukaryota Fungi
A0A1L9RC44,277,372,268,373,PF13426.7,LOV,Domain,8,103,104,53.5,2.3E-14,1,CL0183,Eukaryota Fungi
A0A218Z6G8,114,229,113,233,PF00615.19,RGS,Domain,2,114,118,60.9,1.3E-16,1,CL0272,Eukaryota Fungi
A0A218Z6G8,250,348,248,354,PF13426.7,LOV,Domain,3,98,104,48.2,9.9E-13,1,CL0183,Eukaryota Fungi
A0A1F5LLH6,195,290,186,291,PF13426.7,LOV,Domain,8,103,104,47.7,1.5E-12,1,CL0183,Eukaryota Fungi
A0A1Q8RLV8,84,181,74,189,PF13426.7,LOV,Domain,8,94,104,54.9,8.4E-15,1,CL0183,Eukaryota Fungi
A0A1U6ZEV8,285,398,282,399,PF13426.7,LOV,Domain,4,103,104,63,2.5E-17,1,CL0183,Eukaryota Fungi
A0A1U6ZEV8,488,558,487,569,PF08447.12,PAS_3,Domain,2,75,89,40.1,3.4E-10,1,CL0183,Eukaryota Fungi
A0A1U6ZEV8,601,664,597,684,PF00989.25,PAS,Domain,18,81,113,23,0.000062,1,CL0183,Eukaryota Fungi
A0A1U6ZEV8,807,839,807,841,PF00320.27,GATA,Domain,1,33,36,51.6,5.1E-14,1,CL0167,Eukaryota Fungi
A0A2H3FG41,226,332,216,334,PF13426.7,LOV,Domain,8,102,104,54.2,1.4E-14,1,CL0183,Eukaryota Fungi
A0A2H3FG41,424,499,423,507,PF08447.12,PAS_3,Domain,2,81,89,39.6,4.8E-10,1,CL0183,Eukaryota Fungi
A0A2H3FG41,771,804,771,806,PF00320.27,GATA,Domain,1,34,36,52.1,3.5E-14,1,CL0167,Eukaryota Fungi
A0A2G4SLR3,102,206,90,207,PF13426.7,LOV,Domain,10,103,104,54.7,9.7E-15,1,CL0183,Eukaryota Fungi
A0A2G4SLR3,307,388,306,391,PF08447.12,PAS_3,Domain,2,85,89,56.5,2.6E-15,1,CL0183,Eukaryota Fungi
A0A2G4SLR3,438,486,432,519,PF13426.7,PAS_9,Domain,9,59,104,10,0.81,1,CL0183,Eukaryota Fungi
A0A2K0WHE6,302,395,291,396,PF13426.7,LOV,Domain,11,103,104,49.5,4.1E-13,1,CL0183,Eukaryota Fungi
A0A2K0WNL3,285,380,275,381,PF13426.7,LOV,Domain,8,103,104,46.5,3.5E-12,1,CL0183,Eukaryota Fungi
A0A2N6N8P3,328,435,319,436,PF13426.7,LOV,Domain,7,103,104,65.7,3.6E-18,1,CL0183,Eukaryota Fungi
A0A2N6N8P3,527,602,526,610,PF08447.12,PAS_3,Domain,2,81,89,49.5,3.9E-13,1,CL0183,Eukaryota Fungi
A0A2S4KMT9,89,186,78,196,PF13426.7,LOV,Domain,7,91,104,50.9,1.5E-13,1,CL0183,Eukaryota Fungi
A0A2S7QR74,113,226,112,229,PF00615.19,RGS,Domain,2,112,118,64.3,1.2E-17,1,CL0272,Eukaryota Fungi
A0A2S7QR74,248,347,247,353,PF13426.7,LOV,Domain,2,98,104,55.1,7.5E-15,1,CL0183,Eukaryota Fungi
A0A2H1H398,428,535,419,536,PF13426.7,LOV,Domain,7,103,104,61.7,6.6E-17,1,CL0183,Eukaryota Fungi
A0A2H1H398,628,701,626,709,PF08447.12,PAS_3,Domain,4,81,89,41.7,1.1E-10,1,CL0183,Eukaryota Fungi
A0A2H1H398,740,804,734,829,PF13426.7,PAS_9,Domain,9,74,104,13.3,0.075,1,CL0183,Eukaryota Fungi
A0A2H1H398,964,996,964,999,PF00320.27,GATA,Domain,1,33,36,51.4,5.7E-14,1,CL0167,Eukaryota Fungi
A0A226BLD5,579,683,567,684,PF13426.7,LOV,Domain,10,103,104,56.2,3.4E-15,1,CL0183,Eukaryota Fungi
A0A226BLD5,774,855,772,862,PF08447.12,PAS_3,Domain,3,81,89,43.6,2.8E-11,1,CL0183,Eukaryota Fungi
A0A2G4T1N9,65,169,53,170,PF13426.7,LOV,Domain,10,103,104,61.7,6.7E-17,1,CL0183,Eukaryota Fungi
A0A2G4T1N9,269,350,268,354,PF08447.12,PAS_3,Domain,2,83,89,49.8,3E-13,1,CL0183,Eukaryota Fungi
A0A2G4T1N9,563,594,563,596,PF00320.27,GATA,Domain,1,32,36,54.7,5.4E-15,1,CL0167,Eukaryota Fungi
A0A2S5B7P2,372,475,360,477,PF13426.7,LOV,Domain,10,102,104,53.6,2.1E-14,1,CL0183,Eukaryota Fungi
A0A2S5B7P2,658,737,657,744,PF08447.12,PAS_3,Domain,2,81,89,40.4,2.8E-10,1,CL0183,Eukaryota Fungi
A0A2S5B7P2,1021,1053,1021,1056,PF00320.27,GATA,Domain,1,33,36,53.7,1.1E-14,1,CL0167,Eukaryota Fungi
A0A2I0S8G0,371,465,361,466,PF13426.7,LOV,Domain,9,103,104,58,9.2E-16,1,CL0183,Eukaryota Fungi
A0A2P5A3K8,355,467,351,468,PF13426.7,LOV,Domain,5,103,104,68.2,6E-19,1,CL0183,Eukaryota Fungi
A0A2P5A3K8,559,635,558,642,PF08447.12,PAS_3,Domain,2,80,89,47.1,2.2E-12,1,CL0183,Eukaryota Fungi
A0A2P5A3K8,674,726,671,746,PF08446.11,PAS_2,Domain,25,77,107,16.1,0.014,1,CL0183,Eukaryota Fungi
A0A2P5A3K8,875,908,875,910,PF00320.27,GATA,Domain,1,34,36,53.9,9.7E-15,1,CL0167,Eukaryota Fungi
A0A2H4SNT9,301,408,292,409,PF13426.7,LOV,Domain,7,103,104,64.2,1.1E-17,1,CL0183,Eukaryota Fungi
A0A2H4SNT9,500,575,499,583,PF08447.12,PAS_3,Domain,2,81,89,47.1,2.1E-12,1,CL0183,Eukaryota Fungi
A0A2H4SNT9,808,841,808,843,PF00320.27,GATA,Domain,1,34,36,54.9,4.6E-15,1,CL0167,Eukaryota Fungi
A0A2H3JTN2,287,398,277,400,PF13426.7,LOV,Domain,8,101,104,46,5E-12,1,CL0183,Eukaryota Fungi
A0A2H3JTN2,518,562,517,578,PF08447.12,PAS_3,Domain,2,48,89,26,0.0000081,1,CL0183,Eukaryota Fungi
A0A2H3JTN2,683,764,676,769,PF13426.7,PAS_9,Domain,9,87,104,15.4,0.016,1,CL0183,Eukaryota Fungi
A0A238FAZ3,441,535,430,536,PF13426.7,LOV,Domain,9,103,104,55.8,4.6E-15,1,CL0183,Eukaryota Fungi
A0A238FAZ3,736,841,733,842,PF13426.7,PAS_9,Domain,5,99,104,10.1,0.74,1,CL0183,Eukaryota Fungi
A0A2T4GVU6,357,452,347,453,PF13426.7,LOV,Domain,8,103,104,50.1,2.6E-13,1,CL0183,Eukaryota Fungi
A0A2H3EG49,422,517,413,518,PF13426.7,LOV,Domain,8,103,104,49.9,3E-13,1,CL0183,Eukaryota Fungi
A0A2H3FYR8,226,315,215,321,PF13426.7,LOV,Domain,9,98,104,49,5.9E-13,1,CL0183,Eukaryota Fungi
A0A2H3TGL2,122,221,109,224,PF13426.7,LOV,Domain,10,99,104,53.8,1.9E-14,1,CL0183,Eukaryota Fungi
A0A2K1R2E6,343,438,334,439,PF13426.7,LOV,Domain,8,103,104,50.8,1.6E-13,1,CL0183,Eukaryota Fungi
A0A2K0WK05,360,467,351,468,PF13426.7,LOV,Domain,7,103,104,64.2,1E-17,1,CL0183,Eukaryota Fungi
A0A2K0WK05,560,635,559,643,PF08447.12,PAS_3,Domain,2,81,89,44.9,1E-11,1,CL0183,Eukaryota Fungi
A0A2K0WK05,878,911,878,913,PF00320.27,GATA,Domain,1,34,36,53.9,9.7E-15,1,CL0167,Eukaryota Fungi
A0A2L2TBJ5,298,391,287,392,PF13426.7,LOV,Domain,11,103,104,50.3,2.2E-13,1,CL0183,Eukaryota Fungi
A0A231MAR8,301,407,291,408,PF13426.7,LOV,Domain,8,103,104,61.8,5.8E-17,1,CL0183,Eukaryota Fungi
A0A231MAR8,497,575,496,579,PF08447.12,PAS_3,Domain,2,83,89,42.7,5.1E-11,1,CL0183,Eukaryota Fungi
A0A231MAR8,612,684,608,697,PF13426.7,PAS_9,Domain,11,84,104,15.9,0.012,1,CL0183,Eukaryota Fungi
A0A231MAR8,823,855,823,858,PF00320.27,GATA,Domain,1,33,36,49.6,2.2E-13,1,CL0167,Eukaryota Fungi
A0A2H3BCK6,202,316,193,316,PF13426.7,LOV,Domain,8,104,104,63.5,1.8E-17,1,CL0183,Eukaryota Fungi
A0A2H3BCK6,414,506,413,518,PF08447.12,PAS_3,Domain,2,76,89,31,0.00000022,1,CL0183,Eukaryota Fungi
A0A2T4GM71,80,186,74,189,PF13426.7,LOV,Domain,5,98,104,48.2,9.9E-13,1,CL0183,Eukaryota Fungi
A0A261Y004,346,450,334,451,PF13426.7,LOV,Domain,10,103,104,60.2,1.9E-16,1,CL0183,Eukaryota Fungi
A0A261Y004,545,623,544,629,PF08447.12,PAS_3,Domain,2,81,89,54,1.5E-14,1,CL0183,Eukaryota Fungi
A0A261Y004,692,760,686,773,PF13426.7,PAS_9,Domain,9,78,104,13.2,0.081,1,CL0183,Eukaryota Fungi
A0A2H3GGJ1,360,467,351,468,PF13426.7,LOV,Domain,7,103,104,64.2,1.1E-17,1,CL0183,Eukaryota Fungi
A0A2H3GGJ1,560,635,559,643,PF08447.12,PAS_3,Domain,2,81,89,44.9,1E-11,1,CL0183,Eukaryota Fungi
A0A2H3GGJ1,879,912,879,914,PF00320.27,GATA,Domain,1,34,36,53.9,9.7E-15,1,CL0167,Eukaryota Fungi
A0A2T2NAY4,354,468,351,469,PF13426.7,LOV,Domain,4,103,104,63,2.6E-17,1,CL0183,Eukaryota Fungi
A0A2T2NAY4,559,634,558,642,PF08447.12,PAS_3,Domain,2,81,89,41.5,1.2E-10,1,CL0183,Eukaryota Fungi
A0A2T2NAY4,673,744,669,753,PF13426.7,PAS_9,Domain,9,81,104,14.2,0.039,1,CL0183,Eukaryota Fungi
A0A2T2NAY4,910,943,910,945,PF00320.27,GATA,Domain,1,34,36,53.7,1.1E-14,1,CL0167,Eukaryota Fungi
A0A2G5I7B3,266,360,256,361,PF13426.7,LOV,Domain,9,103,104,56.2,3.3E-15,1,CL0183,Eukaryota Fungi
A0A2K0UC86,364,476,360,477,PF13426.7,LOV,Domain,5,103,104,67.7,8.5E-19,1,CL0183,Eukaryota Fungi
A0A2K0UC86,568,644,567,651,PF08447.12,PAS_3,Domain,2,80,89,45.1,9.1E-12,1,CL0183,Eukaryota Fungi
A0A2K0UC86,684,730,680,755,PF08446.11,PAS_2,Domain,26,72,107,14.5,0.043,1,CL0183,Eukaryota Fungi
A0A2K0UC86,882,915,882,917,PF00320.27,GATA,Domain,1,34,36,53.9,9.7E-15,1,CL0167,Eukaryota Fungi
A0A2N5U9L4,325,430,315,432,PF13426.7,LOV,Domain,9,102,104,50,2.8E-13,1,CL0183,Eukaryota Fungi
A0A2N5U9L4,528,608,527,613,PF08447.12,PAS_3,Domain,2,84,89,37.8,1.7E-09,1,CL0183,Eukaryota Fungi
A0A2H3A6I1,106,197,97,203,PF13426.7,LOV,Domain,8,92,104,56.4,2.9E-15,1,CL0183,Eukaryota Fungi
A0A2H3F239,106,188,96,192,PF00615.19,RGS,Domain,34,113,118,34.3,0.000000023,1,CL0272,Eukaryota Fungi
A0A2H3F239,219,308,208,314,PF13426.7,LOV,Domain,9,98,104,46.7,3.1E-12,1,CL0183,Eukaryota Fungi
A0A2L2TLX8,352,447,342,448,PF13426.7,LOV,Domain,8,103,104,48.9,6.3E-13,1,CL0183,Eukaryota Fungi
A0A2T5LS55,289,397,281,398,PF13426.7,LOV,Domain,6,103,104,65.6,4.1E-18,1,CL0183,Eukaryota Fungi
A0A2T5LS55,487,563,486,569,PF08447.12,PAS_3,Domain,2,81,89,38.5,1.1E-09,1,CL0183,Eukaryota Fungi
A0A2T5LS55,601,675,594,689,PF13426.7,PAS_9,Domain,10,84,104,12.7,0.12,1,CL0183,Eukaryota Fungi
A0A2T5LS55,803,836,803,838,PF00320.27,GATA,Domain,1,34,36,51.3,6.4E-14,1,CL0167,Eukaryota Fungi
A0A2H3SCR1,302,395,291,396,PF13426.7,LOV,Domain,11,103,104,48.4,8.8E-13,1,CL0183,Eukaryota Fungi
A0A2J6S9R0,99,211,96,215,PF00615.19,RGS,Domain,4,112,118,60.6,1.7E-16,1,CL0272,Eukaryota Fungi
A0A2J6S9R0,233,332,232,338,PF13426.7,LOV,Domain,2,98,104,53,3.4E-14,1,CL0183,Eukaryota Fungi
A0A2J8DZM1,197,305,188,306,PF13426.7,LOV,Domain,7,103,104,61.3,8.8E-17,1,CL0183,Eukaryota Fungi
A0A2J8DZM1,398,473,397,480,PF08447.12,PAS_3,Domain,2,81,89,45.8,5.4E-12,1,CL0183,Eukaryota Fungi
A0A2J8DZM1,516,562,510,583,PF08446.11,PAS_2,Domain,28,74,107,14.6,0.039,1,CL0183,Eukaryota Fungi
A0A2J8DZM1,723,756,723,758,PF00320.27,GATA,Domain,1,34,36,54.2,7.8E-15,1,CL0167,Eukaryota Fungi
A0A2S6C9J7,275,369,265,370,PF13426.7,LOV,Domain,9,103,104,48.1,1.1E-12,1,CL0183,Eukaryota Fungi
A0A2H3ERY8,247,341,237,342,PF13426.7,LOV,Domain,9,103,104,46.4,3.6E-12,1,CL0183,Eukaryota Fungi
A0A2B7ZMN7,304,416,301,418,PF13426.7,LOV,Domain,4,102,104,55.6,5.1E-15,1,CL0183,Eukaryota Fungi
A0A2B7ZMN7,508,584,507,590,PF08447.12,PAS_3,Domain,2,81,89,34.5,0.000000019,1,CL0183,Eukaryota Fungi
A0A2B7ZMN7,621,665,616,696,PF13426.7,PAS_9,Domain,8,54,104,9.6,1,1,CL0183,Eukaryota Fungi
A0A2B7ZMN7,882,914,882,916,PF00320.27,GATA,Domain,1,33,36,54.8,5.2E-15,1,CL0167,Eukaryota Fungi
A0A2S4UZ26,242,346,241,347,PF13426.7,LOV,Domain,2,103,104,52.2,5.8E-14,1,CL0183,Eukaryota Fungi
A0A2B7XUC3,382,488,373,490,PF13426.7,LOV,Domain,7,102,104,50.8,1.6E-13,1,CL0183,Eukaryota Fungi
A0A2B7XUC3,580,652,579,662,PF08447.12,PAS_3,Domain,2,77,89,35.9,6.7E-09,1,CL0183,Eukaryota Fungi
A0A2B7XUC3,952,984,952,986,PF00320.27,GATA,Domain,1,33,36,52.5,2.7E-14,1,CL0167,Eukaryota Fungi
A0A2H3SIM2,285,380,275,381,PF13426.7,LOV,Domain,8,103,104,45.7,5.9E-12,1,CL0183,Eukaryota Fungi
A0A2R6NFI7,14,126,3,126,PF13426.7,LOV,Domain,10,104,104,62.2,4.4E-17,1,CL0183,Eukaryota Fungi
A0A2R6NFI7,228,338,224,342,PF14598.6,PAS_11,Domain,6,102,113,32.4,0.000000078,1,CL0183,Eukaryota Fungi
A0A2R6NFI7,395,476,389,486,PF13426.7,PAS_9,Domain,9,84,104,17.8,0.003,1,CL0183,Eukaryota Fungi
A0A2P5I8J2,399,493,389,494,PF13426.7,LOV,Domain,9,103,104,47,2.4E-12,1,CL0183,Eukaryota Fungi
A0A2T2P5N9,209,304,199,304,PF13426.7,LOV,Domain,9,104,104,60.1,2.1E-16,1,CL0183,Eukaryota Fungi
A0A2A9PPL8,398,510,394,511,PF13426.7,LOV,Domain,5,103,104,64.1,1.2E-17,1,CL0183,Eukaryota Fungi
A0A2A9PPL8,602,677,601,685,PF08447.12,PAS_3,Domain,2,81,89,46.8,2.7E-12,1,CL0183,Eukaryota Fungi
A0A2A9PPL8,720,763,714,789,PF08446.11,PAS_2,Domain,28,71,107,14.1,0.057,1,CL0183,Eukaryota Fungi
A0A2A9PPL8,918,951,918,953,PF00320.27,GATA,Domain,1,34,36,53.8,1E-14,1,CL0167,Eukaryota Fungi
A0A2B7Y522,360,474,358,475,PF13426.7,LOV,Domain,3,103,104,58.9,4.9E-16,1,CL0183,Eukaryota Fungi
A0A2B7Y522,565,635,564,647,PF08447.12,PAS_3,Domain,2,75,89,40.3,2.8E-10,1,CL0183,Eukaryota Fungi
A0A2B7Y522,676,738,670,746,PF13426.7,PAS_9,Domain,9,70,104,13.2,0.08,1,CL0183,Eukaryota Fungi
A0A2B7Y522,907,940,907,942,PF00320.27,GATA,Domain,1,34,36,48.8,3.7E-13,1,CL0167,Eukaryota Fungi
A0A2H3H8C2,122,221,109,224,PF13426.7,LOV,Domain,10,99,104,53.8,1.9E-14,1,CL0183,Eukaryota Fungi
A0A284RRL4,201,315,192,315,PF13426.7,LOV,Domain,8,104,104,63.5,1.8E-17,1,CL0183,Eukaryota Fungi
A0A284RRL4,413,505,412,517,PF08447.12,PAS_3,Domain,2,76,89,30,0.00000047,1,CL0183,Eukaryota Fungi
A0A2C5YRN1,444,556,440,557,PF13426.7,LOV,Domain,5,103,104,66.3,2.4E-18,1,CL0183,Eukaryota Fungi
A0A2C5YRN1,648,723,647,731,PF08447.12,PAS_3,Domain,2,81,89,42.4,6.4E-11,1,CL0183,Eukaryota Fungi
A0A2C5YRN1,762,827,756,836,PF13426.7,PAS_9,Domain,9,73,104,9.6,1.1,1,CL0183,Eukaryota Fungi
A0A2J6Q244,245,340,236,341,PF13426.7,LOV,Domain,8,103,104,47.2,2E-12,1,CL0183,Eukaryota Fungi
A0A229XBD7,305,411,295,412,PF13426.7,LOV,Domain,8,103,104,59.7,2.8E-16,1,CL0183,Eukaryota Fungi
A0A229XBD7,501,578,500,583,PF08447.12,PAS_3,Domain,2,82,89,45.2,8.4E-12,1,CL0183,Eukaryota Fungi
A0A229XBD7,616,689,612,702,PF13426.7,PAS_9,Domain,11,85,104,15.2,0.02,1,CL0183,Eukaryota Fungi
A0A229XBD7,822,854,822,857,PF00320.27,GATA,Domain,1,33,36,49.6,2.2E-13,1,CL0167,Eukaryota Fungi
A0A2S7PNZ7,365,460,356,461,PF13426.7,LOV,Domain,8,103,104,51.6,9.1E-14,1,CL0183,Eukaryota Fungi
A0A2S4PM26,363,468,351,469,PF13426.7,LOV,Domain,10,103,104,47.8,1.4E-12,1,CL0183,Eukaryota Fungi
A0A2S4PM26,561,637,560,644,PF08447.12,PAS_3,Domain,2,80,89,38.9,8E-10,1,CL0183,Eukaryota Fungi
A0A2S4PM26,879,910,879,911,PF00320.27,GATA,Domain,1,32,36,51.3,6.2E-14,1,CL0167,Eukaryota Fungi
A0A2S9ZVI1,449,563,446,565,PF13426.7,LOV,Domain,4,102,104,62.5,3.6E-17,1,CL0183,Eukaryota Fungi
A0A2S9ZVI1,692,771,691,777,PF08447.12,PAS_3,Domain,2,81,89,45,9.7E-12,1,CL0183,Eukaryota Fungi
A0A2S9ZVI1,1084,1117,1084,1119,PF00320.27,GATA,Domain,1,34,36,48,6.7E-13,1,CL0167,Eukaryota Fungi
A0A2S4KY35,310,422,306,423,PF13426.7,LOV,Domain,5,103,104,63.5,1.7E-17,1,CL0183,Eukaryota Fungi
A0A2S4KY35,514,589,513,597,PF08447.12,PAS_3,Domain,2,81,89,47.6,1.6E-12,1,CL0183,Eukaryota Fungi
A0A2S4KY35,628,693,622,702,PF13426.7,PAS_9,Domain,9,73,104,11.4,0.29,1,CL0183,Eukaryota Fungi
A0A2S4KY35,836,869,836,871,PF00320.27,GATA,Domain,1,34,36,53.9,9.4E-15,1,CL0167,Eukaryota Fungi
A0A2T4GJZ1,272,365,261,366,PF13426.7,LOV,Domain,11,103,104,51.2,1.2E-13,1,CL0183,Eukaryota Fungi
A0A2J5HDU3,246,354,238,355,PF13426.7,LOV,Domain,6,103,104,58.3,7.2E-16,1,CL0183,Eukaryota Fungi
A0A2J5HDU3,444,514,443,526,PF08447.12,PAS_3,Domain,2,75,89,40.3,2.8E-10,1,CL0183,Eukaryota Fungi
A0A2J5HDU3,558,602,551,619,PF13426.7,PAS_9,Domain,10,55,104,13,0.094,1,CL0183,Eukaryota Fungi
A0A2J5HDU3,751,785,751,786,PF00320.27,GATA,Domain,1,35,36,50.1,1.5E-13,1,CL0167,Eukaryota Fungi
A0A2K0URC5,96,190,86,198,PF13426.7,LOV,Domain,8,90,104,49.7,3.5E-13,1,CL0183,Eukaryota Fungi
A0A292PSU5,306,410,294,411,PF13426.7,LOV,Domain,10,103,104,60.9,1.1E-16,1,CL0183,Eukaryota Fungi
A0A292PSU5,504,579,503,587,PF08447.12,PAS_3,Domain,2,81,89,43.9,2.2E-11,1,CL0183,Eukaryota Fungi
A0A292PSU5,621,675,614,689,PF08446.11,PAS_2,Domain,27,81,107,14.5,0.044,1,CL0183,Eukaryota Fungi
A0A292PSU5,827,858,827,862,PF00320.27,GATA,Domain,1,32,36,52.8,2.1E-14,1,CL0167,Eukaryota Fungi
A0A2S7PME5,3,75,1,78,PF00615.19,RGS,Domain,45,112,118,35.3,0.000000012,1,CL0272,Eukaryota Fungi
A0A2S7PME5,97,196,96,202,PF13426.7,LOV,Domain,2,98,104,55.8,4.5E-15,1,CL0183,Eukaryota Fungi
A0A2N5S6R1,361,465,359,465,PF13426.7,LOV,Domain,3,104,104,49.8,3.2E-13,1,CL0183,Eukaryota Fungi
A0A2G5HXH8,444,550,434,551,PF13426.7,LOV,Domain,8,103,104,61.2,9.5E-17,1,CL0183,Eukaryota Fungi
A0A2G5HXH8,643,716,641,724,PF08447.12,PAS_3,Domain,4,81,89,38.3,1.2E-09,1,CL0183,Eukaryota Fungi
A0A2G5HXH8,755,819,750,840,PF13426.7,PAS_9,Domain,9,74,104,13.5,0.067,1,CL0183,Eukaryota Fungi
A0A2G5HXH8,985,1017,985,1020,PF00320.27,GATA,Domain,1,33,36,51.4,5.8E-14,1,CL0167,Eukaryota Fungi
A0A238FQ17,393,497,381,498,PF13426.7,LOV,Domain,10,103,104,58.4,6.7E-16,1,CL0183,Eukaryota Fungi
A0A238FQ17,618,697,617,704,PF08447.12,PAS_3,Domain,2,81,89,44.8,1.2E-11,1,CL0183,Eukaryota Fungi
A0A238FQ17,734,815,727,822,PF08448.10,PAS_4,Domain,13,94,110,23.7,0.000043,1,CL0183,Eukaryota Fungi
A0A238FQ17,1014,1047,1014,1049,PF00320.27,GATA,Domain,1,34,36,46.2,2.4E-12,1,CL0167,Eukaryota Fungi
A0A2N5RY54,325,430,315,432,PF13426.7,LOV,Domain,9,102,104,50,2.8E-13,1,CL0183,Eukaryota Fungi
A0A2N5RY54,528,608,527,613,PF08447.12,PAS_3,Domain,2,84,89,37.8,1.7E-09,1,CL0183,Eukaryota Fungi
A0A2H3G0A9,285,380,275,381,PF13426.7,LOV,Domain,8,103,104,45.7,5.9E-12,1,CL0183,Eukaryota Fungi
A0A2H3SZA1,358,465,349,466,PF13426.7,LOV,Domain,7,103,104,64.2,1E-17,1,CL0183,Eukaryota Fungi
A0A2H3SZA1,558,633,557,641,PF08447.12,PAS_3,Domain,2,81,89,45,1E-11,1,CL0183,Eukaryota Fungi
A0A2H3SZA1,876,909,876,911,PF00320.27,GATA,Domain,1,34,36,53.9,9.7E-15,1,CL0167,Eukaryota Fungi
A0A247YI14,241,353,229,353,PF13426.7,LOV,Domain,10,104,104,46.5,3.5E-12,1,CL0183,Eukaryota Fungi
A0A247YI14,465,552,464,564,PF08447.12,PAS_3,Domain,2,75,89,36.6,4.1E-09,1,CL0183,Eukaryota Fungi
A0A247YI14,608,701,604,704,PF13426.7,PAS_9,Domain,7,90,104,18.3,0.002,1,CL0183,Eukaryota Fungi
A0A2S7QQ44,363,478,361,479,PF13426.7,LOV,Domain,3,102,104,58,9.2E-16,1,CL0183,Eukaryota Fungi
