seq id,alignment start,alignment end,envelope start,envelope end,hmm acc,hmm name,type,hmm start,hmm end,hmm length,bit score,E-value,significance,clan,kingdom
A0A126X2H3,302,352,301,352,PF13418.6,Kelch_4,Repeat,2,49,49,41,1.4E-10,1,CL0186,Eukaryota Viridiplantae
A0A126X2H3,353,394,353,396,PF13418.6,Kelch_4,Repeat,1,41,49,26.4,0.0000049,1,CL0186,Eukaryota Viridiplantae
A0A126X2H3,414,465,414,465,PF13415.6,Kelch_3,Domain,1,49,49,27.6,0.0000026,1,CL0186,Eukaryota Viridiplantae
A0A126X2H3,524,571,523,571,PF07646.15,Kelch_2,Repeat,2,49,49,24.7,0.000015,1,CL0186,Eukaryota Viridiplantae
A0A126X3W3,40,131,28,356,PF13426.7,TLOV,Domain,10,100,104,57.3,1.5E-15,1,CL0183,Eukaryota Viridiplantae
A0A126X0J1,55,150,46,343,PF13426.7,TLOV,Domain,9,103,104,68.1,6.5E-19,1,CL0183,Eukaryota Viridiplantae
A0A126X0F9,1,81,1,82,PF13426.7,PAS_9,Domain,23,103,104,58.4,6.7E-16,1,CL0183,Eukaryota Viridiplantae
A0A126X0F9,263,355,254,358,PF13426.7,LOV,Domain,9,101,104,75.8,2.6E-21,1,CL0183,Eukaryota Viridiplantae
A0A126X0F9,443,728,441,728,PF00069.25,Pkinase,Domain,3,264,264,208.2,1.4E-61,1,CL0016,Eukaryota Viridiplantae
A0A126X4C6,176,272,169,273,PF13426.7,LOV,Domain,7,103,104,68.1,6.5E-19,1,CL0183,Eukaryota Viridiplantae
A0A126X4C6,460,552,451,554,PF13426.7,LOV,Domain,9,101,104,71.7,5.1E-20,1,CL0183,Eukaryota Viridiplantae
A0A126X4C6,640,925,638,925,PF00069.25,Pkinase,Domain,3,264,264,209.2,6.7E-62,1,CL0016,Eukaryota Viridiplantae
A0A140F7G8,31,130,28,134,PF13426.7,LOV,Domain,4,99,104,59.2,3.8E-16,1,CL0183,Eukaryota Viridiplantae
A0A140F7G8,262,361,260,363,PF13426.7,PAS_9,Domain,3,99,104,62,5.3E-17,1,CL0183,Eukaryota Viridiplantae
A0A087HDS0,41,150,41,154,PF13426.7,LOV,Domain,1,99,104,56.8,2.1E-15,1,CL0183,Eukaryota Viridiplantae
A0A087HDS0,195,239,194,241,PF00646.33,F-box,Domain,3,46,48,20.9,0.00024,1,CL0271,Eukaryota Viridiplantae
A0A087HDS0,291,341,290,341,PF13418.6,Kelch_4,Repeat,2,49,49,44.2,1.4E-11,1,CL0186,Eukaryota Viridiplantae
A0A087HDS0,353,402,353,403,PF13415.6,Kelch_3,Domain,1,48,49,34.9,0.000000013,1,CL0186,Eukaryota Viridiplantae
A0A087HDS0,407,456,405,456,PF13415.6,Kelch_3,Domain,3,49,49,23.5,0.000049,1,CL0186,Eukaryota Viridiplantae
A0A0B0NZ52,63,170,60,171,PF13426.7,LOV,Domain,4,99,104,59.9,2.3E-16,1,CL0183,Eukaryota Viridiplantae
A0A0B0NZ52,218,256,217,263,PF00646.33,F-box,Domain,3,40,48,22.4,0.00008,1,CL0271,Eukaryota Viridiplantae
A0A0B0NZ52,312,362,311,362,PF13418.6,Kelch_4,Repeat,2,49,49,39.2,5.2E-10,1,CL0186,Eukaryota Viridiplantae
A0A0B0NZ52,377,424,376,424,PF13415.6,Kelch_3,Domain,4,49,49,43.6,2.4E-11,1,CL0186,Eukaryota Viridiplantae
A0A0B0NZ52,426,477,426,477,PF13415.6,Kelch_3,Domain,1,49,49,36.1,5.3E-09,1,CL0186,Eukaryota Viridiplantae
A0A0B0NZ52,536,583,535,583,PF07646.15,Kelch_2,Repeat,2,49,49,25.4,0.0000096,1,CL0186,Eukaryota Viridiplantae
A0A160JN57,145,240,137,241,PF13426.7,LOV,Domain,8,103,104,71.9,4.5E-20,1,CL0183,Eukaryota Viridiplantae
A0A160JN57,416,508,407,511,PF13426.7,LOV,Domain,9,101,104,72.2,3.4E-20,1,CL0183,Eukaryota Viridiplantae
A0A160JN57,597,883,594,883,PF00069.25,Pkinase,Domain,4,264,264,205.6,8.8E-61,1,CL0016,Eukaryota Viridiplantae
A0A126X233,196,291,188,292,PF13426.7,LOV,Domain,8,103,104,68.3,5.6E-19,1,CL0183,Eukaryota Viridiplantae
A0A126X233,477,569,468,572,PF13426.7,LOV,Domain,9,101,104,69.9,1.8E-19,1,CL0183,Eukaryota Viridiplantae
A0A126X233,658,947,655,947,PF00069.25,Pkinase,Domain,4,264,264,210.1,3.6E-62,1,CL0016,Eukaryota Viridiplantae
A0A126WYV0,190,282,181,285,PF13426.7,LOV,Domain,9,101,104,72.1,3.6E-20,1,CL0183,Eukaryota Viridiplantae
A0A126WYV0,370,655,368,655,PF00069.25,Pkinase,Domain,3,264,264,208.7,9.8E-62,1,CL0016,Eukaryota Viridiplantae
A0A126X2X6,55,162,52,163,PF13426.7,LOV,Domain,4,99,104,51.3,1.1E-13,1,CL0183,Eukaryota Viridiplantae
A0A126X2X6,211,249,210,256,PF00646.33,F-box,Domain,3,40,48,21.9,0.00012,1,CL0271,Eukaryota Viridiplantae
A0A126X2X6,305,355,304,355,PF13418.6,Kelch_4,Repeat,2,49,49,43,3.3E-11,1,CL0186,Eukaryota Viridiplantae
A0A126X2X6,370,417,369,417,PF13415.6,Kelch_3,Domain,4,49,49,44.3,1.5E-11,1,CL0186,Eukaryota Viridiplantae
A0A126X2X6,419,470,419,470,PF13415.6,Kelch_3,Domain,1,49,49,35.1,0.000000012,1,CL0186,Eukaryota Viridiplantae
A0A126X2X6,529,576,527,576,PF07646.15,Kelch_2,Repeat,2,49,49,25.3,0.00001,1,CL0186,Eukaryota Viridiplantae
A0A126X1J9,209,305,202,306,PF13426.7,LOV,Domain,7,103,104,69.2,2.9E-19,1,CL0183,Eukaryota Viridiplantae
A0A126X1J9,490,582,481,585,PF13426.7,LOV,Domain,9,101,104,75.1,4.3E-21,1,CL0183,Eukaryota Viridiplantae
A0A126X1J9,671,864,668,871,PF00069.25,Pkinase,Domain,4,166,264,130.6,6.5E-38,1,CL0016,Eukaryota Viridiplantae
A0A126WZI5,55,144,42,355,PF13426.7,TLOV,Domain,11,100,104,44.5,1.4E-11,1,CL0183,Eukaryota Viridiplantae
A0A059ANY8,169,265,162,266,PF13426.7,LOV,Domain,7,103,104,67.7,8.7E-19,1,CL0183,Eukaryota Viridiplantae
A0A059ANY8,451,543,442,546,PF13426.7,LOV,Domain,9,101,104,74.2,8.5E-21,1,CL0183,Eukaryota Viridiplantae
A0A059ANY8,631,871,629,878,PF00069.25,Pkinase,Domain,3,212,264,189.4,7.6E-56,1,CL0016,Eukaryota Viridiplantae
A0A0D3ECB2,141,237,134,238,PF13426.7,LOV,Domain,7,103,104,71,8.3E-20,1,CL0183,Eukaryota Viridiplantae
A0A0D3ECB2,394,486,385,489,PF13426.7,LOV,Domain,9,101,104,73.5,1.4E-20,1,CL0183,Eukaryota Viridiplantae
A0A0D3ECB2,574,859,572,859,PF00069.25,Pkinase,Domain,3,264,264,202.3,8.6E-60,1,CL0016,Eukaryota Viridiplantae
A0A126X449,207,303,200,304,PF13426.7,LOV,Domain,7,103,104,65.3,5E-18,1,CL0183,Eukaryota Viridiplantae
A0A126X449,482,574,473,577,PF13426.7,LOV,Domain,9,101,104,70.2,1.4E-19,1,CL0183,Eukaryota Viridiplantae
A0A126X449,662,946,660,946,PF00069.25,Pkinase,Domain,3,264,264,202.8,6.1E-60,1,CL0016,Eukaryota Viridiplantae
A0A126WYF2,101,197,94,198,PF13426.7,LOV,Domain,7,103,104,69.9,1.8E-19,1,CL0183,Eukaryota Viridiplantae
A0A126WYF2,381,473,372,476,PF13426.7,LOV,Domain,9,101,104,75.3,3.8E-21,1,CL0183,Eukaryota Viridiplantae
A0A126WYF2,562,777,559,779,PF00069.25,Pkinase,Domain,4,188,264,154,4.6E-45,1,CL0016,Eukaryota Viridiplantae
A0A126X0T8,171,267,164,268,PF13426.7,LOV,Domain,7,103,104,68,7E-19,1,CL0183,Eukaryota Viridiplantae
A0A126X0T8,448,540,439,543,PF13426.7,LOV,Domain,9,101,104,73.5,1.4E-20,1,CL0183,Eukaryota Viridiplantae
A0A126X0T8,628,912,626,912,PF00069.25,Pkinase,Domain,3,264,264,198.5,1.3E-58,1,CL0016,Eukaryota Viridiplantae
A0A126X0U3,51,143,41,147,PF13426.7,LOV,Domain,9,100,104,63.8,1.4E-17,1,CL0183,Eukaryota Viridiplantae
A0A126X0U3,293,387,283,388,PF13426.7,LOV,Domain,9,103,104,71.7,5.1E-20,1,CL0183,Eukaryota Viridiplantae
A0A126X4C0,210,304,201,305,PF13426.7,LOV,Domain,9,103,104,68.8,4E-19,1,CL0183,Eukaryota Viridiplantae
A0A126X4C0,491,583,482,586,PF13426.7,LOV,Domain,9,101,104,73.3,1.5E-20,1,CL0183,Eukaryota Viridiplantae
A0A126X4C0,671,956,669,956,PF00069.25,Pkinase,Domain,3,264,264,209.7,4.8E-62,1,CL0016,Eukaryota Viridiplantae
A0A126X1X1,9,114,7,115,PF13426.7,PAS_9,Domain,3,103,104,41.2,1.5E-10,1,CL0183,Eukaryota Viridiplantae
A0A126X1X1,185,281,181,283,PF13426.7,LOV,Domain,5,98,104,68.4,5.3E-19,1,CL0183,Eukaryota Viridiplantae
A0A126X1F8,35,130,27,308,PF13426.7,TLOV,Domain,8,103,104,80.1,1.2E-22,1,CL0183,Eukaryota Viridiplantae
A0A126X1F8,393,687,392,687,PF00069.25,Pkinase,Domain,2,264,264,214,2.3E-63,1,CL0016,Eukaryota Viridiplantae
A0A0A0KMI0,60,167,57,168,PF13426.7,LOV,Domain,4,99,104,65.4,4.6E-18,1,CL0183,Eukaryota Viridiplantae
A0A0A0KMI0,216,257,215,262,PF00646.33,F-box,Domain,3,43,48,22.9,0.000057,1,CL0271,Eukaryota Viridiplantae
A0A0A0KMI0,310,360,309,360,PF13418.6,Kelch_4,Repeat,2,49,49,43,3.4E-11,1,CL0186,Eukaryota Viridiplantae
A0A0A0KMI0,375,420,374,422,PF13415.6,Kelch_3,Domain,4,47,49,41.6,1.1E-10,1,CL0186,Eukaryota Viridiplantae
A0A0A0KMI0,424,475,424,475,PF13415.6,Kelch_3,Domain,1,49,49,36.5,4.3E-09,1,CL0186,Eukaryota Viridiplantae
A0A0A0KMI0,534,581,533,581,PF07646.15,Kelch_2,Repeat,2,49,49,26.2,0.0000054,1,CL0186,Eukaryota Viridiplantae
A0A126WZX3,183,273,173,276,PF13426.7,LOV,Domain,9,99,104,59.1,4.2E-16,1,CL0183,Eukaryota Viridiplantae
A0A126WZX3,372,657,370,657,PF00069.25,Pkinase,Domain,3,264,264,203.8,3.1E-60,1,CL0016,Eukaryota Viridiplantae
A0A059UG94,8,68,1,70,PF13426.7,PAS_9,Domain,42,102,104,24.7,0.000021,1,CL0183,Eukaryota Viridiplantae
A0A059UG94,240,331,230,334,PF13426.7,LOV,Domain,8,99,104,69,3.5E-19,1,CL0183,Eukaryota Viridiplantae
A0A059UG94,416,701,414,701,PF00069.25,Pkinase,Domain,3,264,264,208.7,9.4E-62,1,CL0016,Eukaryota Viridiplantae
A0A126X1W0,211,305,202,306,PF13426.7,LOV,Domain,9,103,104,72.2,3.5E-20,1,CL0183,Eukaryota Viridiplantae
A0A126X1W0,493,585,484,588,PF13426.7,PAS_9,Domain,9,101,104,75.5,3.4E-21,1,CL0183,Eukaryota Viridiplantae
A0A126X1W0,673,958,671,958,PF00069.25,Pkinase,Domain,3,264,264,206.9,3.5E-61,1,CL0016,Eukaryota Viridiplantae
A0A0L9UAU1,38,147,38,148,PF13426.7,LOV,Domain,1,99,104,58.3,7.2E-16,1,CL0183,Eukaryota Viridiplantae
A0A0L9UAU1,206,244,201,245,PF12937.7,F-box-like,Domain,8,47,48,31.4,0.00000013,1,CL0271,Eukaryota Viridiplantae
A0A0L9UAU1,294,344,293,344,PF13418.6,Kelch_4,Repeat,2,49,49,43.6,2.1E-11,1,CL0186,Eukaryota Viridiplantae
A0A0L9UAU1,358,405,356,406,PF13415.6,Kelch_3,Domain,3,48,49,42,7.9E-11,1,CL0186,Eukaryota Viridiplantae
A0A0L9UAU1,451,502,451,502,PF07646.15,Kelch_2,Repeat,1,49,49,22.2,0.000096,1,CL0186,Eukaryota Viridiplantae
A0A0L9UAU1,514,552,513,553,PF13854.6,Kelch_5,Repeat,2,40,42,22.8,0.000067,1,CL0186,Eukaryota Viridiplantae
A0A126X4D1,288,384,281,385,PF13426.7,LOV,Domain,7,103,104,64.2,1.1E-17,1,CL0183,Eukaryota Viridiplantae
A0A126X4D1,564,656,555,659,PF13426.7,LOV,Domain,9,101,104,70.8,9.6E-20,1,CL0183,Eukaryota Viridiplantae
A0A126X4D1,743,1028,742,1028,PF00069.25,Pkinase,Domain,2,264,264,221.3,1.4E-65,1,CL0016,Eukaryota Viridiplantae
A0A126WV87,52,150,41,152,PF13426.7,LOV,Domain,9,98,104,52.9,3.5E-14,1,CL0183,Eukaryota Viridiplantae
A0A126WV87,205,249,203,250,PF00646.33,F-box,Domain,4,47,48,22.5,0.000076,1,CL0271,Eukaryota Viridiplantae
A0A126WV87,300,350,299,350,PF13418.6,Kelch_4,Repeat,2,49,49,38.7,7.5E-10,1,CL0186,Eukaryota Viridiplantae
A0A126WV87,365,411,364,412,PF13415.6,Kelch_3,Domain,4,48,49,36.8,3.3E-09,1,CL0186,Eukaryota Viridiplantae
A0A126WYL3,56,154,48,156,PF13426.7,LOV,Domain,8,98,104,55.4,5.8E-15,1,CL0183,Eukaryota Viridiplantae
A0A126WYL3,213,251,210,252,PF12937.7,F-box-like,Domain,8,47,48,29.1,0.00000067,1,CL0271,Eukaryota Viridiplantae
A0A126WYL3,301,351,300,351,PF13418.6,Kelch_4,Repeat,2,49,49,41.8,8.1E-11,1,CL0186,Eukaryota Viridiplantae
A0A126WYL3,366,412,365,413,PF13415.6,Kelch_3,Domain,4,48,49,29.8,0.00000052,1,CL0186,Eukaryota Viridiplantae
A0A126X2L3,29,124,21,305,PF13426.7,TLOV,Domain,8,103,104,70.3,1.3E-19,1,CL0183,Eukaryota Viridiplantae
A0A126X2L3,388,677,387,677,PF00069.25,Pkinase,Domain,2,264,264,205,1.4E-60,1,CL0016,Eukaryota Viridiplantae
A0A126X2S6,63,162,61,385,PF13426.7,TLOV,Domain,3,98,104,47.9,1.3E-12,1,CL0183,Eukaryota Viridiplantae
A0A126X3M2,44,137,37,138,PF13426.7,LOV,Domain,6,99,104,64.4,9.3E-18,1,CL0183,Eukaryota Viridiplantae
A0A126X252,64,170,60,171,PF13426.7,LOV,Domain,5,99,104,61,1.1E-16,1,CL0183,Eukaryota Viridiplantae
A0A126X252,228,265,220,266,PF12937.7,F-box-like,Domain,9,47,48,26.3,0.0000052,1,CL0271,Eukaryota Viridiplantae
A0A126X252,315,350,314,365,PF13418.6,Kelch_4,Repeat,2,38,49,35.7,6.4E-09,1,CL0186,Eukaryota Viridiplantae
A0A126X252,380,427,379,428,PF13415.6,Kelch_3,Domain,4,48,49,33.9,0.000000027,1,CL0186,Eukaryota Viridiplantae
A0A126X252,538,587,538,591,PF13418.6,Kelch_4,Repeat,1,45,49,22.6,0.00008,1,CL0186,Eukaryota Viridiplantae
A0A126X133,202,298,195,299,PF13426.7,LOV,Domain,7,103,104,66,3E-18,1,CL0183,Eukaryota Viridiplantae
A0A126X133,497,589,488,592,PF13426.7,LOV,Domain,9,101,104,72.1,3.8E-20,1,CL0183,Eukaryota Viridiplantae
A0A126X133,677,962,675,962,PF00069.25,Pkinase,Domain,3,264,264,215.3,9.7E-64,1,CL0016,Eukaryota Viridiplantae
A0A164YMT8,36,143,33,144,PF13426.7,LOV,Domain,4,99,104,54.4,1.2E-14,1,CL0183,Eukaryota Viridiplantae
A0A164YMT8,198,239,193,240,PF12937.7,F-box-like,Domain,6,47,48,28.3,0.0000012,1,CL0271,Eukaryota Viridiplantae
A0A164YMT8,289,339,288,339,PF13418.6,Kelch_4,Repeat,2,49,49,41.2,1.2E-10,1,CL0186,Eukaryota Viridiplantae
A0A164YMT8,353,399,351,401,PF13415.6,Kelch_3,Domain,3,47,49,40.1,3.1E-10,1,CL0186,Eukaryota Viridiplantae
A0A164YMT8,403,454,403,454,PF13415.6,Kelch_3,Domain,1,49,49,30,0.00000046,1,CL0186,Eukaryota Viridiplantae
A0A164YMT8,509,547,508,548,PF13854.6,Kelch_5,Repeat,2,40,42,25.4,0.00001,1,CL0186,Eukaryota Viridiplantae
A0A126WYY0,141,237,134,238,PF13426.7,LOV,Domain,7,103,104,65.7,3.8E-18,1,CL0183,Eukaryota Viridiplantae
A0A126WYY0,424,516,415,519,PF13426.7,LOV,Domain,9,101,104,74.2,8.1E-21,1,CL0183,Eukaryota Viridiplantae
A0A126WYY0,604,889,602,889,PF00069.25,Pkinase,Domain,3,264,264,207.7,2E-61,1,CL0016,Eukaryota Viridiplantae
A0A126X4E6,73,165,63,168,PF13426.7,LOV,Domain,9,101,104,75.1,4.5E-21,1,CL0183,Eukaryota Viridiplantae
A0A126X118,62,163,54,164,PF13426.7,LOV,Domain,7,99,104,53.3,2.6E-14,1,CL0183,Eukaryota Viridiplantae
A0A126X118,306,356,305,356,PF13418.6,Kelch_4,Repeat,2,49,49,42.3,5.4E-11,1,CL0186,Eukaryota Viridiplantae
A0A126X118,371,417,370,418,PF13415.6,Kelch_3,Domain,4,48,49,31.9,0.00000012,1,CL0186,Eukaryota Viridiplantae
A0A126X118,420,471,420,471,PF13415.6,Kelch_3,Domain,1,49,49,26.7,0.0000048,1,CL0186,Eukaryota Viridiplantae
A0A126X118,524,570,523,571,PF07646.15,Kelch_2,Repeat,2,48,49,24.3,0.000022,1,CL0186,Eukaryota Viridiplantae
A0A126WYX2,282,378,275,379,PF13426.7,LOV,Domain,7,103,104,70.3,1.4E-19,1,CL0183,Eukaryota Viridiplantae
A0A126WYX2,567,659,558,662,PF13426.7,LOV,Domain,9,101,104,77.8,6.4E-22,1,CL0183,Eukaryota Viridiplantae
A0A126WYX2,747,1033,745,1033,PF00069.25,Pkinase,Domain,3,264,264,206.9,3.5E-61,1,CL0016,Eukaryota Viridiplantae
A0A126X250,74,168,65,346,PF13426.7,TLOV,Domain,9,103,104,72.1,3.7E-20,1,CL0183,Eukaryota Viridiplantae
A0A126X250,430,733,430,733,PF00069.25,Pkinase,Domain,1,264,264,187.1,3.7E-55,1,CL0016,Eukaryota Viridiplantae
A0A126X4D5,52,153,43,158,PF13426.7,LOV,Domain,7,99,104,55.8,4.5E-15,1,CL0183,Eukaryota Viridiplantae
A0A126X4D5,210,247,203,249,PF12937.7,F-box-like,Domain,8,46,48,32.3,0.000000069,1,CL0271,Eukaryota Viridiplantae
A0A126X4D5,298,348,297,348,PF13418.6,Kelch_4,Repeat,2,49,49,42.9,3.5E-11,1,CL0186,Eukaryota Viridiplantae
A0A126X4D5,363,409,362,410,PF13415.6,Kelch_3,Domain,4,48,49,29.3,0.00000073,1,CL0186,Eukaryota Viridiplantae
A0A126X4D5,414,463,413,463,PF13415.6,Kelch_3,Domain,3,49,49,24.7,0.000021,1,CL0186,Eukaryota Viridiplantae
A0A126X4D5,520,572,520,573,PF13418.6,Kelch_4,Repeat,1,48,49,24.6,0.000019,1,CL0186,Eukaryota Viridiplantae
A0A126WZD1,58,151,48,371,PF13426.7,TLOV,Domain,11,103,104,52.8,3.9E-14,1,CL0183,Eukaryota Viridiplantae
A0A126WZL2,56,166,56,167,PF13426.7,LOV,Domain,1,99,104,60,2.2E-16,1,CL0183,Eukaryota Viridiplantae
A0A126WZL2,226,263,220,264,PF12937.7,F-box-like,Domain,9,47,48,27.6,0.000002,1,CL0271,Eukaryota Viridiplantae
A0A126WZL2,313,363,312,363,PF13418.6,Kelch_4,Repeat,2,49,49,42.9,3.6E-11,1,CL0186,Eukaryota Viridiplantae
A0A126WZL2,377,424,375,425,PF13415.6,Kelch_3,Domain,3,48,49,42.4,5.6E-11,1,CL0186,Eukaryota Viridiplantae
A0A126WZL2,470,521,470,521,PF07646.15,Kelch_2,Repeat,1,49,49,24.5,0.000019,1,CL0186,Eukaryota Viridiplantae
A0A126WZL2,537,584,535,584,PF07646.15,Kelch_2,Repeat,2,49,49,23.3,0.000045,1,CL0186,Eukaryota Viridiplantae
A0A126X3S8,29,129,28,132,PF13426.7,LOV,Domain,2,99,104,61.6,6.7E-17,1,CL0183,Eukaryota Viridiplantae
A0A126X3S8,269,359,259,361,PF13426.7,LOV,Domain,9,99,104,68.3,5.6E-19,1,CL0183,Eukaryota Viridiplantae
A0A126X1Z5,65,157,55,160,PF13426.7,LOV,Domain,9,100,104,65.7,3.6E-18,1,CL0183,Eukaryota Viridiplantae
A0A126X1Z5,295,396,292,398,PF13426.7,LOV,Domain,4,102,104,69.2,2.9E-19,1,CL0183,Eukaryota Viridiplantae
A0A126X3T5,36,128,25,131,PF13426.7,PAS_9,Domain,9,99,104,51.4,1E-13,1,CL0183,Eukaryota Viridiplantae
A0A126X3T5,246,340,236,341,PF13426.7,LOV,Domain,9,103,104,65.5,4.2E-18,1,CL0183,Eukaryota Viridiplantae
A0A126X383,63,161,61,385,PF13426.7,TLOV,Domain,3,97,104,49.9,3E-13,1,CL0183,Eukaryota Viridiplantae
A0A126X4A0,57,158,48,159,PF13426.7,LOV,Domain,7,99,104,63.5,1.8E-17,1,CL0183,Eukaryota Viridiplantae
A0A126X4A0,208,246,207,253,PF00646.33,F-box,Domain,3,40,48,22,0.00011,1,CL0271,Eukaryota Viridiplantae
A0A126X4A0,302,352,301,352,PF13418.6,Kelch_4,Repeat,2,49,49,41.8,7.8E-11,1,CL0186,Eukaryota Viridiplantae
A0A126X4A0,353,394,353,396,PF13418.6,Kelch_4,Repeat,1,41,49,27.2,0.0000029,1,CL0186,Eukaryota Viridiplantae
A0A126WVK9,224,320,217,321,PF13426.7,LOV,Domain,7,103,104,69,3.3E-19,1,CL0183,Eukaryota Viridiplantae
A0A126WVK9,531,623,522,626,PF13426.7,LOV,Domain,9,101,104,72.7,2.4E-20,1,CL0183,Eukaryota Viridiplantae
A0A126WVK9,711,996,709,996,PF00069.25,Pkinase,Domain,3,264,264,211.8,1.1E-62,1,CL0016,Eukaryota Viridiplantae
A0A126WXA0,46,155,46,157,PF13426.7,LOV,Domain,1,98,104,58.6,5.8E-16,1,CL0183,Eukaryota Viridiplantae
A0A126WXA0,217,254,210,255,PF12937.7,F-box-like,Domain,9,47,48,27.9,0.0000016,1,CL0271,Eukaryota Viridiplantae
A0A126WXA0,304,354,303,354,PF13418.6,Kelch_4,Repeat,2,49,49,36,0.000000005,1,CL0186,Eukaryota Viridiplantae
A0A126WXA0,367,415,366,416,PF13415.6,Kelch_3,Domain,2,48,49,34.3,0.00000002,1,CL0186,Eukaryota Viridiplantae
A0A126WXA0,526,578,526,579,PF13418.6,Kelch_4,Repeat,1,48,49,23.1,0.000054,1,CL0186,Eukaryota Viridiplantae
A0A126X2B8,40,150,40,151,PF13426.7,LOV,Domain,1,99,104,54.2,1.4E-14,1,CL0183,Eukaryota Viridiplantae
A0A126X2B8,209,247,204,248,PF12937.7,F-box-like,Domain,8,47,48,29.9,0.00000037,1,CL0271,Eukaryota Viridiplantae
A0A126X2B8,297,347,296,347,PF13418.6,Kelch_4,Repeat,2,49,49,43.8,1.9E-11,1,CL0186,Eukaryota Viridiplantae
A0A126X2B8,348,400,348,401,PF13418.6,Kelch_4,Repeat,1,48,49,35.3,8.6E-09,1,CL0186,Eukaryota Viridiplantae
A0A126X2B8,454,505,454,505,PF07646.15,Kelch_2,Repeat,1,49,49,24.5,0.000018,1,CL0186,Eukaryota Viridiplantae
A0A126X2B8,521,568,519,568,PF07646.15,Kelch_2,Repeat,2,49,49,22.9,0.000058,1,CL0186,Eukaryota Viridiplantae
A0A126X3L7,29,129,20,130,PF13426.7,LOV,Domain,7,99,104,51.2,1.2E-13,1,CL0183,Eukaryota Viridiplantae
A0A126X3L7,179,220,178,225,PF00646.33,F-box,Domain,3,43,48,21,0.00022,1,CL0271,Eukaryota Viridiplantae
A0A126X3L7,273,323,272,323,PF13418.6,Kelch_4,Repeat,2,49,49,36.5,3.6E-09,1,CL0186,Eukaryota Viridiplantae
A0A126X3L7,336,385,335,385,PF13415.6,Kelch_3,Domain,2,49,49,41.3,1.3E-10,1,CL0186,Eukaryota Viridiplantae
A0A126X3L7,387,438,387,438,PF13415.6,Kelch_3,Domain,1,49,49,28.1,0.0000018,1,CL0186,Eukaryota Viridiplantae
A0A126X3L7,491,538,490,538,PF07646.15,Kelch_2,Repeat,2,49,49,25.1,0.000011,1,CL0186,Eukaryota Viridiplantae
A0A126X2R1,179,275,172,276,PF13426.7,LOV,Domain,7,103,104,72.2,3.4E-20,1,CL0183,Eukaryota Viridiplantae
A0A126X2R1,462,556,453,557,PF13426.7,LOV,Domain,9,103,104,68.8,4.1E-19,1,CL0183,Eukaryota Viridiplantae
A0A126X2R1,643,854,640,858,PF00069.25,Pkinase,Domain,4,184,264,160.6,4.7E-47,1,CL0016,Eukaryota Viridiplantae
A0A126WWJ7,51,141,39,144,PF13426.7,LOV,Domain,10,99,104,61.7,6.3E-17,1,CL0183,Eukaryota Viridiplantae
A0A126WWJ7,268,361,259,364,PF13426.7,PAS_9,Domain,8,101,104,64.5,8.8E-18,1,CL0183,Eukaryota Viridiplantae
A0A126WWQ0,196,291,188,292,PF13426.7,LOV,Domain,8,103,104,68.3,5.6E-19,1,CL0183,Eukaryota Viridiplantae
A0A126WWQ0,477,569,468,572,PF13426.7,LOV,Domain,9,101,104,71.2,7.3E-20,1,CL0183,Eukaryota Viridiplantae
A0A126WWQ0,658,947,655,947,PF00069.25,Pkinase,Domain,4,264,264,210.1,3.6E-62,1,CL0016,Eukaryota Viridiplantae
A0A059UB38,72,168,65,169,PF13426.7,LOV,Domain,7,103,104,73.5,1.4E-20,1,CL0183,Eukaryota Viridiplantae
A0A059UB38,359,451,349,454,PF13426.7,LOV,Domain,9,101,104,68.2,6E-19,1,CL0183,Eukaryota Viridiplantae
A0A059UB38,537,824,535,824,PF00069.25,Pkinase,Domain,3,264,264,212.3,7.7E-63,1,CL0016,Eukaryota Viridiplantae
A0A126WZ13,41,134,28,362,PF13426.7,TLOV,Domain,11,103,104,63.7,1.5E-17,1,CL0183,Eukaryota Viridiplantae
A0A126X2I2,152,248,145,249,PF13426.7,LOV,Domain,7,103,104,64,1.3E-17,1,CL0183,Eukaryota Viridiplantae
A0A126X2I2,436,528,426,531,PF13426.7,LOV,Domain,9,101,104,73.6,1.3E-20,1,CL0183,Eukaryota Viridiplantae
A0A126X2I2,617,901,614,901,PF00069.25,Pkinase,Domain,4,264,264,210.2,3.5E-62,1,CL0016,Eukaryota Viridiplantae
A0A126X060,38,147,37,148,PF13426.7,LOV,Domain,2,99,104,55.8,4.4E-15,1,CL0183,Eukaryota Viridiplantae
A0A126X060,206,244,203,245,PF12937.7,F-box-like,Domain,8,47,48,30.6,0.00000023,1,CL0271,Eukaryota Viridiplantae
A0A126X060,294,344,293,344,PF13418.6,Kelch_4,Repeat,2,49,49,43.5,2.3E-11,1,CL0186,Eukaryota Viridiplantae
A0A126X060,345,397,345,398,PF13418.6,Kelch_4,Repeat,1,48,49,41.3,1.1E-10,1,CL0186,Eukaryota Viridiplantae
A0A126X060,451,502,451,502,PF07646.15,Kelch_2,Repeat,1,49,49,24,0.000026,1,CL0186,Eukaryota Viridiplantae
A0A126X060,518,565,516,565,PF07646.15,Kelch_2,Repeat,2,49,49,23.2,0.000047,1,CL0186,Eukaryota Viridiplantae
A0A126X2V4,39,149,39,150,PF13426.7,LOV,Domain,1,99,104,56.3,3.1E-15,1,CL0183,Eukaryota Viridiplantae
